Substation Long Name,Substation Name,Unit Name,Unit Short Name,Node Name,Node/Unit ID,Zone ID,Reserve ID,RSP Area,Dispatch Zone,DRRAZ ID,Latitude,Longitude
TORRINGTON,TORRNGTN,,,LD.TORRNGTN13.2,10426,4004,7002,CT,Western CT,7604,41.776369,-73.120773
TOWANTIC,TOWANTIC,CPV TOWANTIC 1A,TO1A,UN.TOWANTIC18.0TO1A,49325,4004,7001,SWCT,Western CT,7603,41.4837,-73.1221
TOWANTIC,TOWANTIC,CPV TOWANTIC 1B,TO1B,UN.TOWANTIC18.0TO1B,49326,4004,7001,SWCT,Western CT,7603,41.4837,-73.1221
TOWER HILL,TOWER_HL,,,LD.TOWER_HL13.0,15918,4005,7000,RI,Rhode Island,7619,41.548801,-71.471461
TRACY,TRACY,,,LD.TRACY   23,4560,4004,7002,CT,Eastern CT,7600,41.883936,-71.890417
TRACY,TRACY,90 WOODS HILL RD. POMFRET CT,WODS,UN.TRACY   23  WODS,49370,4004,7002,CT,Eastern CT,7600,41.883936,-71.890417
TRAP FALLS,TRAPFALS,,,LD.TRAPFALS13.8,4439,4004,7001,SWCT,Western CT,7603,41.267137,-73.117956
TREASURE VALLEY,TREASURE,,,LD.TREASURE13.8,16256,4007,7000,WMA,Western MA,7618,42.32034,-71.98497
TREASURE VALLEY,TREASURE,SOLTERRA LLC SOLAR PROJECT,SOLS,UN.TREASURE24.0SOLS,47991,4007,7000,WMA,Western MA,7618,42.32034,-71.98497
TREMONT,TREMONT,,,LD.TREMONT 23,4233,4006,7000,SEMA,Lower SEMA,7612,41.801479,-70.764291
TRENTON,TRENTON,,,LD.TRENTON 34.5,15417,4001,7000,BHE,Bangor Hydro,7605,44.438907,-68.374562
TRIANGLE,TRIANGLE,,,LD.TRIANGLE13.8,4596,4004,7001,SWCT,Western CT,7603,41.393674,-73.435225
TRUMBULL,TRUMBULL,,,LD.TRUMBULL13.8,14826,4004,7001,SWCT,Western CT,7603,41.232463,-73.160692
TUNK,TUNK,,,LD.TUNK    34.5,40260,4001,7000,BHE,Bangor Hydro,7605,44.544019,-68.108832
TUNNEL,TUNNEL,,,LD.TUNNEL  69,10034,4004,7002,CT,Eastern CT,7600,41.554998,-72.04274
TUNNEL,TUNNEL,NORWICH WWTP,WWTP,UN.TUNNEL  69  WWTP,14823,4004,7002,CT,Eastern CT,7600,41.554998,-72.04274
TUNNEL,TUNNEL,,,LD.TUNNEL  23,4559,4004,7002,CT,Eastern CT,7600,41.554998,-72.04274
TUNNEL,TUNNEL,FUSION SOLAR CENTER,FSNS,UN.TUNNEL  23  FSNS,50634,4004,7002,CT,Eastern CT,7600,41.554998,-72.04274
TUNNEL,TUNNEL,TUNNEL 10,TUNN,UN.TUNNEL  23  TUNN,596,4004,7002,CT,Eastern CT,7600,41.554998,-72.04274
UNCASVILLE,UNCASVIL,,,LD.UNCASVIL13.21X LD,4906,4004,7002,CT,Eastern CT,7600,41.429158,-72.116371
UNCASVILLE,UNCASVIL,,,LD.UNCASVIL13.22X LD,4907,4004,7002,CT,Eastern CT,7600,41.429158,-72.116371
UNCASVILLE,UNCASVIL,,,LD.UNCASVIL27.6,42049,4004,7002,CT,Eastern CT,7600,41.429158,-72.116371
UNION,UNION,,,LD.UNION   34.5,46730,4001,7000,ME,Maine,7606,44.2204,-69.2849
UNION STREET,UNION_ST,,,LD.UNION_ST13.8,4292,4006,7000,RI,SEMA,7613,42.059705,-71.398146
UXBRIDGE,UXBRIDGE,,,LD.UXBRIDGE13.8,4269,4006,7000,RI,SEMA,7613,42.074168,-71.6224
VALLEY,VALLEY,,,LD.VALLEY  13.8,4218,4005,7000,RI,Rhode Island,7619,41.913028,-71.38474
VALLEY,VALLEY,,,LD.VALLEY  23,47969,4005,7000,RI,Rhode Island,7619,41.913028,-71.38474
VALLEY LANE,VALLY_LN,,,LD.VALLY_LN34.5,40299,4001,7000,SME,Portland Maine,7607,43.5195,-70.4121
VERGENNES,VERGENNE,,,LD.VERGENNE34.5,14167,4003,7000,VT,Northwest Vermont,7614,44.179094,-73.24935
VERNON,VERNON,,,LD.VERNON  69,4365,4007,7000,WMA,Western MA,7618,42.771566,-72.515227
VERNON,VERNON,VERNON,VERN,UN.VERNON  69  VERN,599,4007,7000,WMA,Western MA,7618,42.771566,-72.515227
VERNON HILL,VERNONHL,,,LD.VERNONHL13.8,4320,4007,7000,CMA/NEMA,Central MA,7616,42.238546,-71.795445
VERNON ROAD,VERNONRD,,,LD.VERNONRD69,4467,4003,7000,VT,Vermont,7615,42.8377,-72.551
VERNON ROAD,VERNONRD,,,LD.VERNONRD46,37895,4003,7000,VT,Vermont,7615,42.8377,-72.551
WACHUSETT,WACHUS,,,LD.WACHUS  69,4373,4007,7000,CMA/NEMA,Central MA,7616,42.360399,-71.776021
WAKEFIELD,WAKEFLD,,,LD.WAKEFLD 13.8,4908,4008,7003,BOSTON,North Shore,7609,42.4718,-71.0454
WALLACE,WALLACE,,,LD.WALLACE 13.8,46977,4008,7003,BOSTON,North Shore,7609,42.5125,-71.0432
WALLINGFORD,WALNGFRD,WALLINGFORD UNIT 7,WAL7,UN.WALNGFRD13.8WAL7,50026,4004,7001,SWCT,Western CT,7603,41.448618,-72.834289
WALLINGFORD,WALNGFRD,WALLINGFORD UNIT 1,WAL1,UN.WALNGFRD13.8WAL1,1376,4004,7001,SWCT,Western CT,7603,41.448618,-72.834289
WALLINGFORD,WALNGFRD,WALLINGFORD UNIT 2,WAL2,UN.WALNGFRD13.8WAL2,1377,4004,7001,SWCT,Western CT,7603,41.448618,-72.834289
WALLINGFORD,WALNGFRD,WALLINGFORD UNIT 3,WAL3,UN.WALNGFRD13.8WAL3,1378,4004,7001,SWCT,Western CT,7603,41.448618,-72.834289
WALLINGFORD,WALNGFRD,WALLINGFORD UNIT 4,WAL4,UN.WALNGFRD13.8WAL4,1379,4004,7001,SWCT,Western CT,7603,41.448618,-72.834289
WALLINGFORD,WALNGFRD,WALLINGFORD UNIT 5,WAL5,UN.WALNGFRD13.8WAL5,1380,4004,7001,SWCT,Western CT,7603,41.448618,-72.834289
WALLINGFORD,WALNGFRD,,,LD.WALNGFRD13.8,4619,4004,7001,SWCT,Western CT,7603,41.448618,-72.834289
WALLINGFORD,WALNGFRD,WALLINGFORD UNIT 6,WAL6,UN.WALNGFRD13.8WAL6,50025,4004,7001,SWCT,Western CT,7603,41.448618,-72.834289
WALPOLE,WALPOLE,,,LD.WALPOLE 14.4,4121,4006,7000,SEMA,SEMA,7613,42.1301,-71.2566
WALTHAM,WALTHAM,,,LD.WALTHAM 13.8,4089,4008,7003,BOSTON,Boston,7608,42.377984,-71.263032
WAMPANOAG,WAMPNOAG,,,LD.WAMPNOAG12.5,4299,4005,7000,RI,Rhode Island,7619,41.802269,-71.348391
WARD HILL,WARD_HIL,,,LD.WARD_HIL13.2,14174,4008,7003,BOSTON,North Shore,7609,42.744262,-71.114078
WARD HILL,WARD_HIL,,,LD.WARD_HIL23,4350,4008,7003,BOSTON,North Shore,7609,42.744262,-71.114078
WARD HILL,WARD_HIL,OGDEN-MARTIN 1,OGD,UN.WARD_HIL23  OGD,527,4008,7003,BOSTON,North Shore,7609,42.744262,-71.114078
WARD HILL,WARD_HIL,WHEELABRATOR NORTH ANDOVER,RESN,UN.WARD_HIL23  RESN,547,4008,7003,BOSTON,North Shore,7609,42.744262,-71.114078
WARE,WARE,,,LD.WARE    69,4364,4007,7000,WMA,Western MA,7618,42.274618,-72.215055
WAREHAM,WAREHAM,,,LD.WAREHAM 23,4245,4006,7000,SEMA,Lower SEMA,7612,41.7881,-70.6922
WAREHAM,WAREHAM,WAREHAM 1,WA1S,UN.WAREHAM 23  WA1S,50866,4006,7000,SEMA,Lower SEMA,7612,41.7881,-70.6922
WAREHAM,WAREHAM,WAREHAM 2,WA2S,UN.WAREHAM 23  WA2S,50867,4006,7000,SEMA,Lower SEMA,7612,41.7881,-70.6922
WAREHAM,WAREHAM,WAREHAM 3,WA3S,UN.WAREHAM 23  WA3S,50868,4006,7000,SEMA,Lower SEMA,7612,41.7881,-70.6922
WAREHAM,WAREHAM,WAREHAM 4,WA4S,UN.WAREHAM 23  WA4S,50869,4006,7000,SEMA,Lower SEMA,7612,41.7881,-70.6922
WARREN,WARREN,,,LD.WARREN  12.5T1 LD,4910,4005,7000,RI,Rhode Island,7619,41.733937,-71.280987
WARREN,WARREN,,,LD.WARREN  12.5T2 LD,4911,4005,7000,RI,Rhode Island,7619,41.733937,-71.280987
WARREN,WARREN,,,LD.WARREN  23  T5 LD,4912,4005,7000,RI,Rhode Island,7619,41.733937,-71.280987
WARREN,WARREN,,,LD.WARREN  23  T6 LD,4913,4005,7000,RI,Rhode Island,7619,41.733937,-71.280987
WASHINGTON,WASHNGTN,,,LD.WASHNGTN34.5,4082,4001,7000,BHE,Bangor Hydro,7605,44.675552,-67.546241
WASHINGTON,WASHNGTN,"NERP JONESBORO, LLC",IND6,UN.WASHNGTN34.5IND6,446,4001,7000,BHE,Bangor Hydro,7605,44.675552,-67.546241
WATERBURY,WATERBRY,WATERBURY GENERATION FACILITY,WBRY,UN.WATERBRY13.8WBRY,12564,4004,7001,SWCT,Western CT,7603,41.544174,-73.041687
WATERFORD,WATERFRD,,,LD.WATERFRD23,17186,4004,7002,CT,Eastern CT,7600,41.3765,-72.1895
WATERFORD,WATERFRD,CF WATERFORD LLC,WFDS,UN.WATERFRD23  WFDS,73285,4004,7002,CT,Eastern CT,7600,41.3765,-72.1895
WATERSIDE,WATERSDE,,,LD.WATERSDE13.2,4604,4004,7001,NOR,Norwalk - Stamford,7602,41.037548,-73.555246
WATERSIDE,WATERSDE,WATERSIDE POWER,WTSD,UN.WATERSDE13.8WTSD,11842,4004,7001,NOR,Norwalk - Stamford,7602,41.037548,-73.555246
WATERTOWN,WATERTWN,,,LD.WATERTWN13.8,4109,4008,7003,BOSTON,Boston,7608,42.36515,-71.179307
WATERS RIVER,WATER_RV,,,LD.WATER_RV23,4343,4008,7003,BOSTON,North Shore,7609,42.543552,-70.928684
WATERS RIVER,WATER_RV,WATERS RIVER JET 1,W_J1,UN.WATER_RV23  W_J1,612,4008,7003,BOSTON,North Shore,7609,42.543552,-70.928684
WATERS RIVER,WATER_RV,WATERS RIVER JET 2,W_J2,UN.WATER_RV115 W_J2,613,4008,7003,BOSTON,North Shore,7609,42.543552,-70.928684
WATERS RIVER,WATER_RV,NORTHEAST RELIABILITY CENTER,WRGT,UN.WATER_RV13.8WRGT,73282,4008,7003,BOSTON,North Shore,7609,42.543552,-70.928684
WATER STREET,WATER_ST,,,LD.WATER_ST13.8,4204,4006,7000,SEMA,SEMA,7613,42.10158,-70.831497
WATER STREET,WATRSTUI,,,LD.WATRSTUI13.8,4428,4004,7001,SWCT,Western CT,7603,41.301481,-72.921406
WEBSTER STREET,WBSTR_ST,,,LD.WBSTR_ST13.8,4306,4007,7000,WMA,Western MA,7618,42.243876,-71.832004
WEARE,WEARE,,,LD.WEARE   34.5,14841,4002,7000,NH,New Hampshire,7610,43.032503,-71.660148
WEBSTER,WEBSTER,,,LD.WEBSTER 34.5,4392,4002,7000,NH,New Hampshire,7610,43.456,-71.674167
WEBSTER,WEBSTER,EASTMAN FALLS,EAST,UN.WEBSTER 34.5EAST,401,4002,7000,NH,New Hampshire,7610,43.456,-71.674167
WELLFLEET,WELFLEET,,,LD.WELFLEET23,16250,4006,7000,SEMA,Lower SEMA,7612,41.947304,-70.01765
WENDELL DEPOT,WENDLDPT,,,LD.WENDLDPT13.8,4308,4007,7000,WMA,Western MA,7618,42.594875,-72.364583
WESTBROOK,WESTBRK,WESTBROOK ENERGY CENTER G1,WE1A,UN.WESTBRK 18.0WE1A,14177,4001,7000,SME,Portland Maine,7607,43.656832,-70.376053
WESTBROOK,WESTBRK,WESTBROOK ENERGY CENTER G2,WE1B,UN.WESTBRK 18.0WE1B,14178,4001,7000,SME,Portland Maine,7607,43.656832,-70.376053
WESTFORD,WESTFORD,,,LD.WESTFORD13.2,10603,4007,7000,CMA/NEMA,Central MA,7616,42.567119,-71.460915
WESTON,WESTON,,,LD.WESTON  27.6,4613,4004,7001,NOR,Norwalk - Stamford,7602,41.189621,-73.371338
WHITEFIELD,WHITEFLD,,,LD.WHITEFLD34.5,4384,4002,7000,NH,New Hampshire,7610,44.379273,-71.608382
WHITEFIELD,WHITEFLD,"NERP WHITEFIELD, LLC",WFPL,UN.WHITEFLD34.5WFPL,618,4002,7000,NH,New Hampshire,7610,44.379273,-71.608382
WHITE LAKE,WHITE_LK,WHITE LAKE JET,WHLA,UN.WHITE_LK34.5WHLA,619,4002,7000,NH,New Hampshire,7610,43.848,-71.206
WHITE LAKE,WHITE_LK,,,LD.WHITE_LK34.5,4387,4002,7000,NH,New Hampshire,7610,43.848,-71.206
WHITINS POND,WHTNS_PD,,,LD.WHTNS_PD13.8,4268,4006,7000,RI,SEMA,7613,42.105627,-71.671264
WILDER,WILDER,,,LD.WILDER  13.8,4331,4002,7000,VT,New Hampshire,7610,43.668531,-72.303681
WILDER,WILDER,WILDER,WILD,UN.WILDER  13.8WILD,620,4002,7000,VT,New Hampshire,7610,43.668531,-72.303681
WILLIAMS,WILLIAMS,,,LD.WILLIAMS13.2,4562,4004,7002,CT,Eastern CT,7600,41.36813,-72.103667
WILLIMANTIC,WILMATC,,,LD.WILMATC 27.61X2 LD,4914,4004,7002,CT,Eastern CT,7600,41.712902,-72.228902
WILLIMANTIC,WILMATC,,,LD.WILMATC 27.62X2 LD,4915,4004,7002,CT,Eastern CT,7600,41.712902,-72.228902
WILLIMANTIC,WILMATC,,,LD.WILMATC 4.8 1X3 LD,46736,4004,7002,CT,Eastern CT,7600,41.712902,-72.228902
WILLIMANTIC,WILMATC,,,LD.WILMATC 4.8 2X3 LD,46740,4004,7002,CT,Eastern CT,7600,41.712902,-72.228902
WILTON,WILTON,,,LD.WILTON  13.8,14825,4004,7001,NOR,Norwalk - Stamford,7602,41.200178,-73.432271
OTTER RIVER,OTTER_RV,,,LD.OTTER_RV69,4366,4007,7000,WMA,Western MA,7618,42.6845,-72.0802
WINDSOR,WINDSOR,,,LD.WINDSOR 46,4462,4003,7000,VT,Vermont,7615,43.489898,-72.40852
WINSLOW,WINSLOW,,,LD.WINSLOW 34.5,4142,4001,7000,ME,Maine,7606,44.569348,-69.60334
WINSLOW,WINSLOW,LOCKWOOD,LCKW,UN.WINSLOW 34.5LCKW,460,4001,7000,ME,Maine,7606,44.569348,-69.60334
WINSLOW,WINSLOW,SHAWMUT,SHAW,UN.WINSLOW 34.5SHAW,761,4001,7000,ME,Maine,7606,44.569348,-69.60334
WINSLOW,WINSLOW,HYDRO KENNEBEC,UNAH,UN.WINSLOW 34.5UNAH,2426,4001,7000,ME,Maine,7606,44.569348,-69.60334
WINDSOR LOCKS,WNDSRLKS,,,LD.WNDSRLKS27.6,4541,4004,7002,CT,Northern CT,7601,41.91895,-72.626394
WINDSOR LOCKS,WNDSRLKS,,,LD.WNDSRLKS23,48161,4004,7002,CT,Northern CT,7601,41.91895,-72.626394
WOBURN,WOBURN,,,LD.WOBURN  13.8,4084,4008,7003,BOSTON,Boston,7608,42.4628,-71.1538
WOLF HILL,WOLF_HL,,,LD.WOLF_HL 23,4288,4005,7000,RI,Rhode Island,7619,41.881516,-71.527004
WOODLAND,WOODLAND,,,LD.WOODLAND23,4504,4007,7000,WMA,Western MA,7618,42.336115,-73.235237
WOODLAND,WOODLAND,WOODLAND ROAD,WOOD,UN.WOODLAND23  WOOD,628,4007,7000,WMA,Western MA,7618,42.336115,-73.235237
WOODMONT,WOODMONT,,,LD.WOODMONT13.8,4431,4004,7001,SWCT,Western CT,7603,41.237162,-73.013352
WOODSIDE,WOODSIDE,,,LD.WOODSIDE69,4362,4007,7000,CMA/NEMA,Central MA,7616,42.330005,-71.630838
WOODSTOCK,WOODSTCK,,,LD.WOODSTCK34.5,4169,4001,7000,ME,Maine,7606,44.389283,-70.629399
WOODSTOCK,WOODSTCK,SPRUCE MOUNTAIN WIND,SPMT,UN.WOODSTCK34.5SPMT,35693,4001,7000,ME,Maine,7606,44.389283,-70.629399
WOOD RIVER,WOOD_RV,,,LD.WOOD_RV 34.5,4276,4005,7000,RI,Rhode Island,7619,41.427524,-71.704111
WOOD RIVER,WOOD_RV,ALTON BRADFORD ROAD SOLAR,ABFS,UN.WOOD_RV 34.5ABFS,50835,4005,7000,RI,Rhode Island,7619,41.427524,-71.704111
WOONSOCKET,WOONSCKT,,,LD.WOONSCKT13.8,39678,4005,7000,RI,Rhode Island,7619,41.9793,-71.5235
WASHINGTON,WSHNGTN,,,LD.WSHNGTN 14.4,4216,4005,7000,RI,Rhode Island,7619,41.937191,-71.462089
WYMAN HYDRO,WYMAN_HY,,,LD.WYMAN_HY12.5,4152,4001,7000,ME,Maine,7606,45.071448,-69.90279
WYMAN HYDRO,WYMAN_HY,WYMAN HYDRO 1,WYM1,UN.WYMAN_HY13.8WYM1,636,4001,7000,ME,Maine,7606,45.071448,-69.90279
WYMAN HYDRO,WYMAN_HY,WYMAN HYDRO 2,WYM2,UN.WYMAN_HY13.8WYM2,637,4001,7000,ME,Maine,7606,45.071448,-69.90279
WYMAN HYDRO,WYMAN_HY,WYMAN HYDRO 3,WYM3,UN.WYMAN_HY13.8WYM3,638,4001,7000,ME,Maine,7606,45.071448,-69.90279
WYMAN GORDAN,WYMNGRDN,,,LD.WYMNGRDN115,4322,4007,7000,CMA/NEMA,Central MA,7616,42.232966,-71.730096
WEST AMESBURY,W_AMESBY,,,LD.W_AMESBY23,16873,4008,7003,BOSTON,North Shore,7609,42.833017,-70.972595
WEST AMESBURY,W_AMESBY,,,LD.W_AMESBY13.2,16874,4008,7003,BOSTON,North Shore,7609,42.833017,-70.972595
WEST ANDOVER,W_ANDOVR,,,LD.W_ANDOVR34.5T10 LD,4916,4007,7000,CMA/NEMA,Central MA,7616,42.685509,-71.188359
WEST ANDOVER,W_ANDOVR,,,LD.W_ANDOVR34.5T20 LD,4917,4007,7000,CMA/NEMA,Central MA,7616,42.685509,-71.188359
WEST ANDOVER,W_ANDOVR,,,LD.W_ANDOVR13.8T10 LD,49022,4007,7000,CMA/NEMA,Central MA,7616,42.685509,-71.188359
WEST ANDOVER,W_ANDOVR,,,LD.W_ANDOVR13.8T20 LD,49023,4007,7000,CMA/NEMA,Central MA,7616,42.685509,-71.188359
WEST BOYLSTON,W_BOYLST,,,LD.W_BOYLST13.8,4478,4007,7000,CMA/NEMA,Central MA,7616,42.360447,-71.775784
WEST BROOKFIELD,W_BROKFD,,,LD.W_BROKFD13.8,4591,4004,7001,SWCT,Western CT,7603,41.482585,-73.431271
WEST BUXTON,W_BUXTON,,,LD.W_BUXTON34.5,4132,4001,7000,SME,Portland Maine,7607,43.665932,-70.596579
WEST BUXTON,W_BUXTON,HIRAM,HIRM,UN.W_BUXTON34.5HIRM,440,4001,7000,SME,Portland Maine,7607,43.665932,-70.596579
WEST BUXTON,W_BUXTON,BONNY EAGLE/W. BUXTON,BONE,UN.W_BUXTON34.5BONE,755,4001,7000,SME,Portland Maine,7607,43.665932,-70.596579
WEST BUXTON,W_BUXTON,BONNY EAGLE RENEWABLE CSF_GEN,BONB,UN.W_BUXTON34.5BONB,73278,4001,7000,SME,Portland Maine,7607,43.665932,-70.596579
WEST BUXTON,W_BUXTON,BONNY EAGLE RENEWABLE CSF_ARD,BONBD,AR.W_BUXTON34.5BONBD,73280,4001,7000,SME,Portland Maine,7607,43.665932,-70.596579
WEST CHARLTON,W_CHRLTN,,,LD.W_CHRLTN13.2,4318,4007,7000,WMA,Western MA,7618,42.137164,-72.027869
WEST CRANSTON,W_CRNSTN,,,LD.W_CRNSTN12.5,4285,4005,7000,RI,Rhode Island,7619,41.756863,-71.521817
WEST FRAMINGHAM,W_FRMHAM,,,LD.W_FRMHAM13.8,4118,4008,7003,BOSTON,Boston,7608,42.298393,-71.481503
WEST HAMPDEN,W_HAMDEN,,,LD.W_HAMDEN69,44024,4007,7000,WMA,Western MA,7618,42.0688,-72.4612
WEST HAMPDEN,W_HAMDEN,,,LD.W_HAMDEN13.2,44025,4007,7000,WMA,Western MA,7618,42.0688,-72.4612
WEST KENNEBUNK,W_KENNEB,,,LD.W_KENNEB115,13692,4001,7000,SME,Portland Maine,7607,43.3638,-70.4673
WEST KINGSTON,W_KNGSTN,,,LD.W_KNGSTN34.5,4279,4005,7000,RI,Rhode Island,7619,41.472698,-71.57412
WEST KINGSTON,W_KNGSTN,BLOCK ISLAND WIND FARM,BIW,UN.W_KNGSTN34.5BIW,38495,4005,7000,RI,Rhode Island,7619,41.472698,-71.57412
WEST MEDWAY,W_MEDWAY,WEST MEDWAY JET 1,WMJ1,UN.W_MEDWAY13.8WMJ1,625,4008,7003,BOSTON,Boston,7608,42.136586,-71.447523
WEST MEDWAY,W_MEDWAY,WEST MEDWAY JET 2,WMJ2,UN.W_MEDWAY13.8WMJ2,626,4008,7003,BOSTON,Boston,7608,42.136586,-71.447523
WEST METHUEN,W_METHUE,,,LD.W_METHUE23,4352,4008,7003,BOSTON,North Shore,7609,42.728465,-71.201397
WEST POND,W_POND,,,LD.W_POND  23,4919,4006,7000,SEMA,Lower SEMA,7612,41.9275,-70.703
WEST SALEM,W_SALEM,,,LD.W_SALEM 23,48162,4008,7003,BOSTON,North Shore,7609,42.505043,-70.927307
WEST SALEM,W_SALEM,,,LD.W_SALEM 13.8,4340,4008,7003,BOSTON,North Shore,7609,42.505043,-70.927307
WEST SPRINGFIELD,W_SPRFLD,,,LD.W_SPRFLD13.8,4528,4007,7000,WMA,Springfield MA,7617,42.095792,-72.596539
WEST SPRINGFIELD,W_SPRFLD,WEST SPRINGFIELD 10,WS10,UN.W_SPRFLD13.8WS10,630,4007,7000,WMA,Springfield MA,7617,42.095792,-72.596539
WEST SPRINGFIELD,W_SPRFLD,WEST SPRINGFIELD GT-1,WSG1,UN.W_SPRFLD13.8WSG1,1693,4007,7000,WMA,Springfield MA,7617,42.095792,-72.596539
WEST SPRINGFIELD,W_SPRFLD,WEST SPRINGFIELD GT-2,WSG2,UN.W_SPRFLD13.8WSG2,1694,4007,7000,WMA,Springfield MA,7617,42.095792,-72.596539
YARMOUTH,YARMOUTH,,,LD.YARMOUTH34.5,4130,4001,7000,SME,Portland Maine,7607,43.751242,-70.155516
YARMOUTH,YARMOUTH,CASCO BAY ENERGY STORAGE_GEN,CABB,UN.YARMOUTH6.9 CABB,67487,4001,7000,SME,Portland Maine,7607,43.751242,-70.155516
YARMOUTH,YARMOUTH,CASCO BAY ENERGY STORAGE_ARD,CABBD,AR.YARMOUTH6.9 CABBD,67490,4001,7000,SME,Portland Maine,7607,43.751242,-70.155516
YARMOUTH,YARMOUTH,YARMOUTH 3,YAR3,UN.YARMOUTH13.8YAR3,641,4001,7000,SME,Portland Maine,7607,43.751242,-70.155516
YARMOUTH,YARMOUTH,YARMOUTH 4,YAR4,UN.YARMOUTH22  YAR4,642,4001,7000,SME,Maine,7606,43.751242,-70.155516
TUTTLE HILL,TUTTLEHL,ANTRIM WIND,ANTW,UN.TUTTLEHL34.5ANTW,38553,4002,7000,NH,New Hampshire,7610,43.074167,-72.005222
COUNTY ROAD,COUNTYRD,,,LD.COUNTYRD34.5,68258,4001,7000,ME,Maine,7606,44.5734,-69.6771
TAUNTON,TAUNTON,,,LD.TAUNTON 13.8,4420,4006,7000,SEMA,SEMA,7613,41.86527,-71.105522
TAUNTON,TAUNTON,CLEARY 9/9A CC,CL9C,UN.TAUNTON 13.8CL9C,375,4006,7000,SEMA,SEMA,7613,41.86527,-71.105522
NINE DRAGONS,9DRAGONS,,,LD.9DRAGONS115,4139,4001,7000,ME,Maine,7606,44.549482,-70.540993
NINE DRAGONS,9DRAGONS,ND PAPER,BOIS,UN.9DRAGONS115 BOIS,345,4001,7000,ME,Maine,7606,44.549482,-70.540993
POWER COMPANY RD,PWRCO_RD,,,LD.PWRCO_RD13.21T_LD,67524,4007,7000,CMA/NEMA,Central MA,7616,42.623919,-71.24649
POWER COMPANY RD,PWRCO_RD,,,LD.PWRCO_RD13.22T_LD,68274,4007,7000,CMA/NEMA,Central MA,7616,42.623919,-71.24649
GREENWICH,GREENWCH,,,LD.GREENWCH13.2,68504,4004,7001,NOR,Norwalk - Stamford,7602,41.020964,-73.632979
ISO-NE PUBLIC,,,,,,,,,,,,
